id,slug,title,meta_title,description,meta_description,type,typeProperty/id,typeProperty/value,typeProperty/slug,typeProperty/name,demo_url,cover,categories/0/id,categories/0/name,categories/0/slug,categories/0/parent_category_slug,categories/1/id,categories/1/name,categories/1/slug,categories/1/parent_category_slug,price,created_at,updated_at,categories/2/id,categories/2/name,categories/2/slug,categories/2/parent_category_slug,categories/3/id,categories/3/name,categories/3/slug,categories/3/parent_category_slug,categories/4/id,categories/4/name,categories/4/slug,categories/4/parent_category_slug
407,prestige-theme-customization,Prestige theme customization,,"<p>Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Prestige theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Prestige theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br></p>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Prestige Theme Installation<br>&nbsp;It's important that the premium theme&nbsp;is purchased and not in a trial mode, because trial mode doesn't allow any code changes<br></li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Prestige theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/d4dfeb8bcb9178ed0881999bcf4d506f.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:57:26+0000,2022-01-20T09:13:30+0000,,,,,,,,,,,,
406,parallax-theme-customization,Parallax theme customization,,"<p>Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Parallax theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Parallax theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br></p>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours</li></ul><p><br></p><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Parallax Theme Installation</li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Parallax theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/aefdcd51e3102f35ed6375762afc7365.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:54:53+0000,2022-01-20T09:14:52+0000,,,,,,,,,,,,
405,motion-theme-customization,Motion theme customization,,"<p>Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Motion&nbsp;theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Motion theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br></p>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Motion Theme Installation<br>&nbsp;It's important that the premium theme&nbsp;is purchased and not in a trial mode, because trial mode doesn't allow any code changes<br></li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Motion theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/11130bfc7d3e0e8efb1b2b481b6f986d.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:51:05+0000,2022-01-20T09:14:04+0000,,,,,,,,,,,,
404,minimal-theme-customization,Minimal theme customization,,"Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Minimal theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Minimal theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours</li></ul><p><br></p><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Minimal Theme Installation</li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Minimal theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/fc6839a9ab8105fa14da65075a56d774.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:49:01+0000,2022-01-20T09:14:42+0000,,,,,,,,,,,,
403,flow-theme-customization,Flow theme customization,,"<p>Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Flow theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Flow theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br></p><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Flow Theme Installation<br>&nbsp;It's important that the premium theme&nbsp;is purchased and not in a trial mode, because trial mode doesn't allow any code changes<br></li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Flow theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/3072104b2d95978dc629f73bc69c55e5.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:46:42+0000,2022-01-20T09:13:03+0000,,,,,,,,,,,,
402,shopify-debut-theme-customization,Shopify Debut theme customization,,"Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Debut theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Debut theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><p><b>Requirements<br></b><br></p><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Debut Theme Installation</li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Debut theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/e1961b61982aa729b5dca1d159823dc5.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:44:28+0000,2022-01-20T09:14:33+0000,,,,,,,,,,,,
401,retina-theme-customization,Retina theme customization,,"<p>Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Retina theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Retina theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br></p>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours</li></ul><p><br></p><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Retina Theme Installation<br>&nbsp;It's important that the premium theme&nbsp;is purchased and not in a trial mode, because trial mode doesn't allow any code changes<br></li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Retina theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/6944662f40023c25be62dc1eb447cefc.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:41:28+0000,2022-01-20T09:14:13+0000,,,,,,,,,,,,
400,brooklyn-theme-customization,Brooklyn  theme customization,,"<p>Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Brooklyn theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Brooklyn theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br></p><p>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br></p><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b> <br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b> <br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b> <br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Brooklyn Theme Installation</li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Brooklyn theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/9db07fbb91be4865b3a1aa8ffab51747.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:38:10+0000,2022-01-20T09:14:23+0000,,,,,,,,,,,,
399,broadcast-theme-customization,Broadcast theme customization,,"Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b>&nbsp;</b>merchants who are looking to optimize their Shopify Broadcast theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b><br><br>The Broadcast theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.<br><br>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Broadcast Theme Installation<br>&nbsp;It's important that the premium theme&nbsp;is purchased and not in a trial mode, because trial mode doesn't allow any code changes<br></li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Broadcast theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/865aad7daeaddc65092b749565320de1.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-21T07:34:48+0000,2022-01-20T09:12:47+0000,,,,,,,,,,,,
398,impulse-theme-customization,Impulse theme customization,,"Shopify is a very powerful and extremely flexible eCommerce platform that allows you to set your store exactly how you had envisioned it. Although many of the Shopify themes are packed with useful features which will help you to achieve a more customized look, certain tweaks would require the help of professionals specialized in HTML and CSS, as well as the Shopify templating language-Liquid.
<br><br>Our Shopify developers can assist you with customizing your store to achieve the exact look and functionalities that your brand requires.
<br><br><br>&nbsp;<b>Who is this for?<br><br></b>Shopify<b> </b>merchants who are looking to optimize their Shopify Impulse theme and include all of the configurations, customizations and tools which will help them achieve their sales and revenue goals as efficiently as possible.<br><br><br>&nbsp;<b>What do we offer?</b>
<br><br>The Impulse theme is extremely flexible and enables you to change a lot of things if required. When it comes to its customization there is no one-size-fits-all approach since every store sets its own branding and conversion goals.
<br><br>Here are a few examples of the customizations we can implement to help you create a conversion-driven store and the average amount of hours each customization usually requires:<br><br><ul><li><b>Build a cross-sell functionality in the cart page/ drawer</b><br>The project starts at 3 hours, depending on the&nbsp;functionality</li></ul><div></div><ul><li><b>Create a reorder functionality in the account page</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a separate quantity selector for each variant</b><br>The project usually requires 3 hours</li></ul><div></div><ul><li><b>Add a sticky add to cart button that appears on scroll&nbsp;</b><br>&nbsp;The project usually requires 2-3 hours, depending on the design</li></ul><div></div><ul><li>I<b>nclude a quantity and add to cart button on collection pages&nbsp;</b><br>&nbsp;The project usually requires 3 hours<br><br></li></ul><div><b>Requirements<br><br></b></div><ul><li>Admin access to your Shopify store.</li></ul><div></div><ul><li>Shopify Impulse Theme Installation&nbsp;<br>&nbsp;It's important that the premium theme&nbsp;is purchased and not in a trial mode, because trial mode doesn't allow any code changes<br></li></ul><p><br><b>Outcome<br></b><br>Customized Shopify Impulse theme that suits your store’s needs and matches your business goals.&nbsp;(edited)&nbsp;<br><br><br></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/0fa008aaec900ad0fbc8dee5837ea885.jpg,28,Theme customization,themes-customization,,,,,,85,2021-12-20T15:08:11+0000,2022-01-20T09:15:11+0000,,,,,,,,,,,,
396,add-shop-pay-installments-banners-to-your-theme,Add Shop Pay Installments banners to your theme,Add Shop Pay Installments banners to your theme,"<p>This project is usually quoted for 2 hours, at a rate of $85/hour.&nbsp;We will add the product page and cart banners to your published Shopify theme. These banners will have the default styling and it’s not possible to make custom changes to the text.&nbsp;</p><p><b>Why the banners are important</b></p><div>Buyers are more likely to abandon carts if they don’t see messaging that their preferred payment method is available. These banners let your customers know that Shop Pay Installments is available on your store before they check out through Shop Pay. Shopify stores that show the product page banner see an increased average order value and 55% more installments orders compared to stores without it.<br><br></div><p><b>Your theme may already have the product page banner</b></p><div>As of January 2022, the latest versions of all themes from the Shopify Themes Store already include the product page banner. Before requesting help, please check whether your theme already has the banner. To do so, activate Shop Pay Installments in your Shopify Payments settings and then visit one of your product pages. If the banner isn’t there, please proceed with this request.</div><div><br></div><div>Note: the cart banner is not yet included by default in any Shopify themes. If your theme already has the product page banner but you would also like the cart banner, please proceed with this request.</div><p><b><br>Additional resources</b></p><div>At this time, Shop Pay Installments is only available to merchants in the United States who sell in USD, and have Shopify Payments and Shop Pay enabled. The banner will only appear if Shop Pay Installments is turned on in your Shopify Payments settings.</div><div><br></div><div>For more information about Shop Pay Installments, please visit <a target=""_blank"" rel=""nofollow"" href=""https://help.shopify.com/en/manual/payments/shop-pay-installments"">Shopify’s Help Center</a> or contact Shopify Support.</div>",Buyers are more likely to abandon carts if they don’t see messaging that their preferred payment method is available.,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/de8a3c77fe6275d56022593e59943197.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2021-03-10T12:48:59+0000,2022-06-09T13:01:51+0000,23,Pages,pages,,,,,,,,,
394,fix-stretched-images,Fix Stretched Images,,"<p>When an image’s aspect ratio is off, sometimes it gets stretched. This can make your products look odd and unappealing. Even more alarming, it can raise questions about the store’s general integrity. Don’t let this issue “stretch” on any longer!</p><p><b>How Will This Improve Your Store?</b></p><p>Pictures are your visitors’ best glimpse into your products, so you want them to really shine. Fix the aspect ratio and you’ll also enhance the overall look of your store.
</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/a4ed5463390ba63490910ed95cdfcd5c.jpg,7,Common Issues,common-issues,,29,Development,development,,85,2020-07-27T12:54:28+0000,2021-12-09T10:22:15+0000,,,,,,,,,,,,
393,fix-gaps-on-collection-pages,Fix Gaps on Collection Pages,,"<p>Collection pages are great for customers who are looking for a certain category of products. When not all of the products on the page have the same height, though, white space can appear between them. We can get rid of these gaps so visitors don’t think they’re missing products.
How Will This Improve Your Store?
Taking care of the blanks on your collection pages will give your store a cleaner look. Visitors will be more confident in your collection, because they won’t wonder if the empty space means products are mysteriously absent. </p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/cf94f372feeca6ef086c5afd78a37593.jpg,7,Common Issues,common-issues,,29,Development,development,,85,2020-07-27T12:53:05+0000,2021-12-09T10:26:09+0000,,,,,,,,,,,,
392,fix-wrong-variant-adding-to-cart,Fix Wrong Variant Adding to Cart,,"<p>Do you find that the wrong variant sometimes gets added to the cart? This issue is no joke, because it can cause a lot of headaches for you and your customers both! Luckily, we can help you fix it in a snap.</p>
<p><b>How Will This Improve Your Store?</b></p>
<p>No one wants to click “Add to Cart” on a size small green sweatshirt and see an XL red one in their cart. Fixing this problem right away will decrease frustration for your customers and save you from unnecessary extra work</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/4dab1335d3ce7469193fb4374aa4ce1f.jpg,7,Common Issues,common-issues,,29,Development,development,,85,2020-07-27T12:52:05+0000,2021-12-09T10:21:06+0000,,,,,,,,,,,,
391,fix-inaccurate-variant-skus,Fix Inaccurate Variant SKUs,,"<p>SKUs are a sure way to identify products—unless, of course, a bug gets in the way. If the SKUs are not updating for each variant, they’re not doing any good. We can make sure each variant’s true SKU is always displayed.</p><p><b>How Will This Improve Your Store?</b></p><p>Sometimes it can seem like there are a million details to keep track of, but they all add up. Improving accuracy will both increase your store’s credibility and help it run more smoothly.</p><br>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/87d56495effc1257884038d563821a03.jpg,7,Common Issues,common-issues,,29,Development,development,,85,2020-07-27T12:51:07+0000,2021-12-09T10:23:36+0000,,,,,,,,,,,,
390,fix-wrong-variant-image,Fix wrong variant image from showing,,"<p>What’s more confusing than clicking on “red” when, say, shopping for shoes, and seeing a blue pair on your screen? It’s certainly concerning when the image doesn’t update with a variant change, but we can ensure the correct picture displays for each variant in no time.</p><p><b>How Will This Improve Your Store?</b></p><p>It’s critical that customers get the chance to see each variant before making their purchase decisions. Fixing this bug will give visitors the full picture for each option and show off your store’s variety.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/7cba1ef37fe477563b9c95e94e2a31ae.jpg,7,Common Issues,common-issues,,29,Development,development,,85,2020-07-27T12:50:05+0000,2021-12-09T10:19:58+0000,,,,,,,,,,,,
389,fix-inaccurate-variant-prices,Fix Inaccurate Variant Prices,,"<p>Different variants can have different prices for many reasons. Unfortunately, sometimes the price doesn’t update from variant to variant. This can be super confusing for customers, and it’s important to fix ASAP.</p>
<p><b>How Will This Improve Your Store?</b></p>
<p>Accurate pricing is crucial for shoppers and merchants alike. By ensuring your prices are up-to-date and correct for each variant, you’ll build trust with your customers and reduce errors.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/bd9e00d375d1ae12ba280651aa3a6d1a.jpg,7,Common Issues,common-issues,,29,Development,development,,85,2020-07-27T12:49:10+0000,2021-12-09T10:24:42+0000,,,,,,,,,,,,
388,make-variant-selection-mandatory,Make Variant Selection Mandatory,,"<p>Most online shoppers have had the unfortunate experience of opening up their new purchase only to find it’s not quite what they expected. Often, this is because they didn’t look closely at which size, color, or other variation they ordered. Forcing customers to select an option before adding a product to their cart can stop this from happening.</p><p><b>How Will This Improve Your Store?</b></p><p>Making sure customers are ordering what they really want clearly increases customer satisfaction. It’s also more efficient for you, because you can be confident your customers’ orders are right the first time. Save time and effort on both ends!</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/ef0b0aacd3212000969d2e5ccc4c8741.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-07-27T12:44:52+0000,2021-12-13T08:38:36+0000,23,Pages,pages,,29,Development,development,,,,,
